YYYY-MM-DD HH:MM  MOD UNMO  PRESS TEM  RH BATT BMOD BUNM ETE ERH  SNOW  SWE
             UTC  /hr  /hr     mb   C   %    V  /hr  /hr   C   %    cm   cm
1970-01-01 00:00 7306 6260  714.9  10  51 14.4 4977 7536 -40   0 -95.1  0.0
2010-12-13 18:42 6591    0  708.6   5   8 14.6 5463 6381   8  36   2.9 -0.2
2010-12-13 19:43 6655    0  708.0   8  10 13.3 5287 6516  12  33   3.0 -0.2
2010-12-13 20:42 6568    0  707.7  10  10 14.5 5330 6463  12  31   2.9 -0.2
2010-12-13 21:42 6718    0  707.6  11   9 13.5 5476 6445   8  29   3.6 -0.2
2010-12-13 22:42 6619    0  707.5  10   7 13.0 5371 6528   6  29   3.4 -0.2
2010-12-13 22:43 6619    0  707.5  10   7 13.0 5371 6528   6  29   3.4 -0.2
2010-12-13 23:42 6739    0  707.5   8   6 12.9 5459 6464   3  29   4.3 -0.2
2010-12-14 00:42 6759    0  707.5   7   5 12.8 5526 6644   3  29   4.4 -0.2
2010-12-14 01:42 6605    0  707.8   6   5 12.8 5531 6526   2  27   4.2 -0.2
2010-12-14 02:42 6657    0  707.6   5   5 12.8 5374 6424   2  26   3.6 -0.2
2010-12-14 03:42 6652    0  707.6   4   5 12.7 5468 6516   2  25   4.5 -0.3
2010-12-14 04:42 6762    0  707.4   4   5 12.7 5502 6487   2  26   4.5 -0.3
2010-12-14 05:42 6740    0  707.3   4   5 12.7 5397 6523   2  28   4.5 -0.3
2010-12-14 06:42 6687    0  707.0   3   5 12.7 5431 6490   1  30   4.6 -0.3
2010-12-14 07:42 6764    0  706.4   3   4 12.6 5540 6471   1  29   4.5 -0.3
2010-12-14 08:42 6707    0  706.3   2   4 12.6 5495 6586   1  28   4.5 -0.3
2010-12-14 09:42 6535    0  706.2   2   4 12.6 5468 6639   1  28   4.6 -0.3
2010-12-14 10:42 6533    0  705.8   2   4 12.6 5577 6602   1  28   4.6 -0.2
2010-12-14 11:42 6575    0  705.2   2   4 12.6 5489 6449   1  28   4.3 -0.2
2010-12-14 12:42 6548    0  704.7   2   4 12.5 5532 6546   1  27   4.7 -0.2
2010-12-14 13:42 6762    0  704.6   2   4 12.5 5616 6549   0  29   4.7 -0.2
2010-12-14 14:42 6646    0  704.4   2   5 12.5 5453 6710   1  29   4.5 -0.2
2010-12-14 15:42 6757    0  704.8   2   6 14.7 5522 6636   1  28   3.8 -0.3
2010-12-14 16:42 6784    0  704.8   3   7 14.6 5498 6561   4  26   2.9 -0.3
2010-12-14 17:43 6748    0  704.6   5   9 14.5 5461 6608   5  25   3.7 -0.2
2010-12-14 18:42 6704    0  703.8   6  10 14.5 5610 6432   6  23   2.5 -0.2
2010-12-14 19:42 6731    0  702.8   8  11 13.2 5528 6527   9  21   3.4 -0.2
2010-12-14 20:42 6889    0  702.2  10  11 14.5 5619 6593  10  20   3.3 -0.2
2010-12-14 21:42 6854    0  701.7  10  10 13.5 5663 6824   7  20   3.7 -0.2
2010-12-14 22:42 6946    0  701.5   9   9 13.1 5670 6826   5  20   3.7 -0.2
2010-12-14 23:42 6808    0  701.4   8   8 12.9 5707 6793   4  20   4.2 -0.2
2010-12-15 00:42 6899    0  701.4   6   7 12.9 5648 6753   2  21   4.4 -0.2
2010-12-15 01:42 7007    0  701.5   5   6 12.8 5697 6824   2  22   4.3 -0.2
2010-12-15 02:42 7040    0  701.5   5   6 12.8 5595 6714   2  22   4.4 -0.2
2010-12-15 03:42 6919    0  701.3   4   6 12.8 5748 6656   2  22   4.4 -0.2
2010-12-15 04:42 6989    0  700.8   4   6 12.7 5698 6889   1  24   4.3 -0.2
2010-12-15 05:42 6974    0  700.5   4   7 12.7 5726 6763   1  25   2.9 -0.2
2010-12-15 06:42 6930    0  699.8   3   7 12.7 5716 6749   1  26   4.5 -0.2
2010-12-15 07:42 7122    0  699.4   3   8 12.7 5733 6834   0  26   4.5 -0.2
2010-12-15 08:42 6924    0  699.5   2   8 12.6 5675 6840   0  25   4.5 -0.2
2010-12-15 09:42 7085    0  699.1   2   9 12.6 5752 6800   0  24   1.3 -0.2
2010-12-15 10:42 6969    0  698.6   2  10 12.6 5803 6921   0  25   4.7 -0.2
2010-12-15 11:42 6844    0  697.9   1  10 12.6 5828 6831   0  25   4.7 -0.2
2010-12-15 12:42 7038    0  697.7   1  11 12.5 5887 6949   0  25   4.7 -0.2
2010-12-15 13:42 7153    0  697.8   1  11 12.5 5956 6956   0  26   4.8 -0.2
2010-12-15 14:42 7131    0  697.9   1  11 12.5 5861 6933   0  28   4.7 -0.2
2010-12-15 15:42 7059    0  697.7   1  11 14.7 5795 6873   0  29   3.9 -0.2
2010-12-15 16:42 7052    0  698.0   2  12 14.6 5876 6917   1  29   3.5 -0.2
2010-12-15 17:42 7037    0  697.7   3  13 14.6 5767 6971   3  30   3.4 -0.2
2010-12-15 18:42 6971    0  697.1   3  13 13.8 5826 6904   0  32   3.9 -0.2
2010-12-15 19:42 6883    0  696.8   3  12 14.0 5799 6880   0  37   4.0 -0.2
2010-12-15 20:42 7052    0  696.6   2  11 14.2 5665 7020  -2  46   4.1 -0.2
2010-12-15 21:42 6817    0  696.5   2  11 14.2 5766 7037  -2  52   4.2 -0.2
2010-12-15 22:42 7091    0  696.7   1  10 13.2 5841 6888  -2  55   4.5 -0.2
2010-12-15 23:42 7001    0  697.1   1  10 12.9 5710 6982  -3  58   5.0 -0.2
2010-12-16 00:42 6871    0  697.8   0  10 12.8 5695 6784  -2  60   4.9 -0.2
2010-12-16 01:42 6839    0  698.1   0  10 12.8 5633 6777  -2  61   4.7 -0.2
2010-12-16 02:42 6781    0  698.2   0   9 12.8 5806 6786  -2  63   4.7 -0.2
2010-12-16 03:42 7010    0  698.2   0   8 12.8 5784 6761  -2  64   4.8 -0.2
2010-12-16 04:42 6711    0  698.5   0   7 12.7 5435 6913  -3  66   4.8 -0.2
2010-12-16 05:42 6845    0  698.5   0   8 12.7 5629 6819  -2  65   4.8 -0.2
2010-12-16 06:42 6719    0  698.5   0   7 12.7 5647 6734  -2  67   4.7 -0.2
2010-12-16 07:42 6828    0  698.5   0   7 12.7 5648 6831  -2  68   5.1 -0.1
2010-12-16 08:42 6831    0  698.4   0   7 12.7 5748 6770  -2  68   5.8 -0.1
2010-12-16 09:42 6661    0  698.6   0   6 12.6 5634 6778  -2  69   6.8 -0.0
2010-12-16 10:42 6719    0  698.4   0   7 12.6 5603 6694  -2  70   6.8 -0.0
2010-12-16 11:42 6697    0  698.2   0   7 12.5 5591 6779  -3  70   6.8 -0.0
2010-12-16 12:42 6659    0  698.2   0   7 12.5 5563 6741  -3  71   6.8 -0.0
2010-12-16 13:42 6674    0  698.3   0   8 12.5 5609 6837  -3  71   4.7  0.0
2010-12-16 14:42 6667    0  698.9   0   8 12.5 5484 6731  -3  71   7.8  0.0
2010-12-16 15:42 6700    0  699.3   0   8 12.5 5562 6714  -3  72   4.8  0.1
2010-12-16 16:42 6638    0  699.5   0   7 12.5 5477 6836  -2  72   7.8  0.1
2010-12-16 17:46 6613    0  699.4   0   7 12.5 5333 6920  -1  71  11.2  0.2
2010-12-16 18:42 6729    0  698.5   0   7 12.5 5418 6834  -1  71  13.7  0.2
2010-12-16 19:42 6537    0  697.7   0   7 12.5 5562 6831  -1  71  11.5  0.3
2010-12-16 20:42 6617    0  697.3   0   7 12.5 5350 6809  -1  70  14.3  0.3
2010-12-16 21:42 6683    0  697.3   0   7 12.5 5349 6787  -2  71  15.7  0.3
2010-12-16 22:42 6616    0  697.3   0   7 12.5 5500 6772  -3  72  16.8  0.4
2010-12-16 23:42 6597    0  697.3   0   6 12.5 5534 6794  -3  73  17.8  0.5
2010-12-17 00:42 6544    0  697.3   0   6 12.5 5222 6817  -4  73  19.8  0.5
2010-12-17 01:42 6475    0  697.3   0   5 12.5 5236 6784  -5  73  21.7  0.6
2010-12-17 02:42 6456    0  697.2  -1   5 12.5 5315 6875  -5  73  22.2  0.6
2010-12-17 03:42 6347    0  697.3  -1   5 12.5 5150 7016  -6  74  22.0  0.6
2010-12-17 04:42 6418    0  697.1  -1   5 12.5 5284 6887  -4  75  16.9  0.7
2010-12-17 05:42 6332    0  697.2  -1   5 12.4 5209 6788  -4  75  22.4  0.7
2010-12-17 06:42 6266    0  697.0  -1   5 12.4 4963 6884  -4  75  24.2  0.7
2010-12-17 07:42 6320    0  696.9  -1   5 12.4 5112 6619  -5  75  24.5  0.8
2010-12-17 08:42 6305    0  697.0  -2   5 12.4 5132 6764  -5  75  24.8  0.8
2010-12-17 09:42 6188    0  697.2  -2   5 12.4 5153 6891  -4  76  25.1  0.8
2010-12-17 10:42 6208    0  697.2  -2   6 12.4 5113 6745  -5  76  25.1  0.8
2010-12-17 11:42 6331    0  697.2  -2   6 12.4 5159 6712  -5  76  25.2  0.8
2010-12-17 12:42 6345    0  697.7  -2   6 12.4 5137 6830  -5  76  24.8  0.8
2010-12-17 13:42 6314    0  698.2  -2   5 12.4 5102 6760  -6  76  24.8  0.8
2010-12-17 14:42 6235    0  698.8  -2   5 12.4 5009 6835  -5  76  24.8  0.8
2010-12-17 15:42 6337    0  699.5  -2   6 12.4 4973 6684  -4  77 144.6  0.8
2010-12-17 16:42 6202    0  700.1  -2   6 12.4 4992 6720  -3  76  25.6  0.9
2010-12-17 17:42 6223    0  700.1  -1   6 12.4 5112 6775  -1  74  26.3  0.9
2010-12-17 18:42 6228    0  699.7  -1   7 12.4 5129 6715  -2  72  24.5  0.9
2010-12-17 19:42 6296    0  699.3  -1   8 12.4 5146 6768  -1  72  26.0  0.9
2010-12-17 20:42 6357    0  699.1  -1   9 12.4 5170 6764  -3  72  26.6  0.9
2010-12-17 21:42 6346    0  699.4  -1   9 12.4 5006 6812  -4  72  26.6  0.9
2010-12-17 22:42 6175    0  699.5  -1   9 12.4 5083 6871  -5  73  26.8  0.9
2010-12-17 23:42 6213    0  700.0  -2   9 12.4 5197 6791  -6  74  27.1  0.9
2010-12-18 00:42 6271    0  700.3  -3   8 12.4 5050 6699  -7  75  26.9  0.9
2010-12-18 01:42 6256    0  700.4  -3   7 12.4 5029 6729  -7  75  26.6  0.9
2010-12-18 02:42 6071    0  700.8  -3   7 12.4 4980 6724  -6  76  26.6  0.9
2010-12-18 03:42 6183    0  700.9  -3   8 12.4 5045 6620  -6  76  26.6  0.9
2010-12-18 04:42 6138    0  700.7  -3   8 12.4 5023 6690  -6  77  26.3  0.9
2010-12-18 05:42 6057    0  700.5  -3   8 12.3 5039 6648  -6  77  26.1  0.9
2010-12-18 06:42 5932    0  700.6  -4   9 12.3 4895 6618  -6  77  26.1  0.9
2010-12-18 07:42 6231    0  700.2  -4   9 12.3 4900 6579  -7  77  26.1  0.9
2010-12-18 08:42 6065    0  700.1  -4  10 12.3 4929 6687  -6  78  26.1  0.9
2010-12-18 09:42 6062    0  700.3  -3  11 12.3 4937 6554  -5  78  26.0  0.9
2010-12-18 10:42 6002    0  700.2  -3  12 12.3 4856 6717  -5  78  26.0  0.9
2010-12-18 11:42 6156    0  699.9  -3  13 12.3 4918 6576  -5  79  25.7  0.9
2010-12-18 12:42 5855    0  700.1  -3  12 12.3 4808 6556  -5  79  25.5  0.9
2010-12-18 13:42 6065    0  700.1  -2  12 12.3 4907 6623  -5  79  21.9  0.9
2010-12-18 14:43 5955    0  700.2  -2  12 12.3 4915 6589  -5  79  25.5  0.9
2010-12-18 15:42 5974    0  700.6  -2  12 12.3 4946 6626  -4  79  25.4  0.9
2010-12-18 16:42 6111    0  700.6  -2  12 12.3 4937 6533  -1  78  24.9  0.9
2010-12-18 17:42 6175    0  700.4  -1  12 12.3 5025 6594  -1  77  25.9  1.0
2010-12-18 18:42 6139    0  699.8   0  13 12.3 4882 6606  -1  77  26.6  1.0
2010-12-18 19:42 6025    0  699.0   0  13 12.3 5020 6500  -1  77  27.2  1.0
2010-12-18 20:42 5976    0  698.9   0  14 12.3 4978 6682  -2  78  27.2  1.1
2010-12-18 21:42 6056    0  699.1   0  14 12.3 4969 6548  -2  78  27.3  1.1
2010-12-18 22:42 5995    0  699.5   0  14 12.3 4940 6630  -3  79  27.3  1.1
2010-12-18 23:42 5956    0  699.8   0  14 12.3 4847 6509  -3  80  26.9  1.1
2010-12-19 00:42 6027    0  700.2   0  13 12.3 4947 6550  -3  80  27.3  1.1
2010-12-19 01:42 5756    0  700.4   0  12 12.3 4819 6692  -3  81  27.6  1.1
2010-12-19 02:42 5893    0  700.6   0  12 12.3 4777 6492  -2  81  27.1  1.1
2010-12-19 03:42 5866    0  700.9   0  13 12.3 4858 6639  -2  81  27.8  1.1
2010-12-19 04:46 5816    0  701.1   0  13 12.3 4773 6326  -2  82  27.4  1.1
2010-12-19 05:42 5823    0  700.9   0  12 12.3 4778 6473  -2  82  27.9  1.1
2010-12-19 06:42 5999    0  700.7   0  12 12.3 4874 6409  -2  82  27.8  1.1
2010-12-19 07:42 5930    0  700.6   0  12 12.3 4802 6442  -2  82  28.3  1.2
2010-12-19 08:42 5900    0  700.4   0  12 12.3 4845 6540  -2  83  28.1  1.2
2010-12-19 09:42 5760    0  700.5   0  12 12.3 4771 6362  -2  83  28.6  1.2
2010-12-19 10:42 5796    0  700.4   0  12 12.3 4878 6402  -2  83  25.9  1.2
2010-12-19 11:42 5774    0  700.2   0  12 12.3 4790 6424  -2  83  28.8  1.2
2010-12-19 12:42 5828    0  700.0   0  11 12.3 4843 6468  -2  83  28.8  1.2
2010-12-19 13:42 5770    0  700.1   0  12 12.2 4786 6408  -2  83  28.6  1.2
2010-12-19 14:42 5747    0  700.2   0  13 12.2 4686 6542  -1  84  28.8  1.2
2010-12-19 15:42 5854    0  700.6   0  14 12.2 4696 6303  -1  84  28.7  1.2
2010-12-19 16:42 5761    0  700.8   0  13 12.2 4749 6409   0  83  23.8  1.2
2010-12-19 17:46 5774    0  700.9   1  13 12.2 4807 6411   0  83  28.9  1.3
2010-12-19 18:42 5678    0  700.0   1  13 12.2 4774 6309   0  83  28.6  1.3
2010-12-19 19:42 5703    0  699.8   1  14 12.2 4836 6546   0  83  28.1  1.3
2010-12-19 20:42 5752    0  699.9   1  16 12.2 4726 6444   0  84  27.6  1.3
2010-12-19 21:42 5868    0  699.9   1  16 12.2 4792 6516   0  84  27.9  1.3
2010-12-19 22:43 5862    0  700.0   2  16 12.2 4763 6399   0  84  27.6  1.3
2010-12-19 23:42 5779    0  700.1   2  17 12.2 4663 6422   0  85  27.4  1.3
2010-12-20 00:42 5802    0  699.9   1  16 12.2 4733 6369   0  85  27.8  1.3
2010-12-20 01:42 5702    0  700.0   1  16 12.2 4769 6395   0  85  27.7  1.3
2010-12-20 02:42 5632    0  700.2   1  15 12.2 4804 6465   0  85  27.7  1.3
2010-12-20 03:42 5687    0  700.3   1  15 12.2 4700 6392  -1  85  27.4  1.3
2010-12-20 04:42 5868    0  700.3   1  14 12.2 4732 6290  -1  86  27.2  1.3
2010-12-20 05:42 5754    0  700.1   1  13 12.2 4806 6557  -1  85  27.3  1.3
2010-12-20 06:42 5842    0  699.8   1  13 12.2 4866 6513  -1  86  27.3  1.3
2010-12-20 07:42 5759    0  699.1   0  14 12.2 4884 6371  -2  86  27.3  1.3
2010-12-20 08:46 5908    0  699.3   0  15 12.2 4857 6670  -2  86  27.3  1.3
2010-12-20 09:42 5776    0  699.3   0  15 12.2 4865 6519  -2  86  27.3  1.3
2010-12-20 10:42 5927    0  699.3   0  16 12.2 4862 6626  -2  86  27.3  1.3
2010-12-20 11:42 5819    0  699.2   0  16 12.2 4854 6481  -2  86  26.3  1.3
2010-12-20 12:42 5706    0  699.5   0  16 12.2 4796 6533  -2  86  26.6  1.3
2010-12-20 13:42 5848    0  699.8   0  17 12.1 4754 6480  -2  86  27.3  1.4
2010-12-20 14:42 5976    0  700.1   0  16 12.1 4841 6485  -2  86  26.5  1.3
2010-12-20 15:42 5838    0  700.3   0  16 12.1 4754 6407  -2  86  27.1  1.4
2010-12-20 16:42 5930    0  701.3   0  17 12.1 4807 6574  -1  85  27.1  1.4
2010-12-20 17:42 5973    0  701.6   0  19 12.1 4770 6424  -1  84  26.8  1.3
2010-12-20 18:42 6003    0  701.2   0  19 12.2 4845 6513   0  83  25.0  1.3
2010-12-20 19:42 5875    0  700.7   1  20 12.1 4707 6523   0  83  26.2  1.4
2010-12-20 20:42 6005    0  700.4   1  20 13.2 4843 6582   0  82  26.6  1.3
2010-12-20 21:42 5820    0  701.1   1  19 12.9 4879 6568   0  82  26.4  1.4
2010-12-20 22:42 5994    0  701.6   1  17 12.7 4697 6583   0  82  26.6  1.4
2010-12-20 23:42 5998    0  701.7   1  15 12.6 4818 6560  -1  82  26.7  1.4
2010-12-21 00:42 5843    0  702.0   1  14 12.5 4760 6460  -1  83  26.7  1.4
2010-12-21 01:42 5986    0  702.2   0  13 12.5 4802 6441  -1  82  23.2  1.4
2010-12-21 02:42 6038    0  702.6   0  14 12.4 4757 6554  -2  81  26.5  1.4
2010-12-21 03:42 5961    0  702.6   0  14 12.4 4712 6498  -2  81  26.8  1.4
2010-12-21 04:42 5921    0  702.9   0  13 12.4 4744 6494  -2  81  26.8  1.4
2010-12-21 05:42 5979    0  703.0   0  14 12.3 4746 6302  -2  81  26.8  1.4
2010-12-21 06:42 5850    0  702.8   0  15 12.3 4811 6508  -2  81  21.6  1.4
2010-12-21 07:42 5774    0  702.6   0  15 12.3 4860 6528  -2  80  26.6  1.4
2010-12-21 08:42 6018    0  702.8   0  14 12.2 4619 6518  -2  80  26.6  1.4
2010-12-21 09:42 5927    0  703.1   0  14 12.2 4759 6637  -2  79  26.6  1.4
2010-12-21 10:43 6035    0  703.1   0  14 12.2 4787 6526  -2  80  26.6  1.4
2010-12-21 11:42 5918    0  703.0   0  14 12.2 4766 6523  -2  79  26.6  1.4
2010-12-21 12:42 6029    0  703.2   0  13 12.1 4705 6471  -2  79  26.6  1.4
2010-12-21 13:42 5872    0  703.7   0  14 12.1 4594 6426  -2  80  26.8  1.4
2010-12-21 14:42 5887    0  703.9   0  14 12.2 4646 6484  -2  80  26.5  1.4
2010-12-21 15:42 5933    0  704.0   0  16 12.6 4786 6526  -1  81  26.5  1.4
2010-12-21 16:42 5920    0  704.6   0  18 12.8 4677 6265   0  81  26.4  1.4
2010-12-21 17:42 5988    0  704.6   0  18 13.0 4760 6383   0  80  23.8  1.4
2010-12-21 18:42 5815    0  704.1   1  20 13.5 4861 6428   0  79  25.8  1.4
2010-12-21 19:42 5938    0  703.9   1  19 13.1 4755 6390   0  78  25.7  1.4
2010-12-21 20:42 5856    0  703.9   2  18 13.2 4795 6486   1  77  25.7  1.4
2010-12-21 21:42 6046    0  704.2   2  17 13.0 4769 6417   0  77  25.8  1.4
2010-12-21 22:43 6041    0  704.8   2  16 12.9 4714 6476   0  79  25.8  1.4
2010-12-21 23:42 5843    0  705.1   2  14 12.7 4709 6361  -1  81  24.6  1.4
2010-12-22 00:42 5727    0  706.0   1  13 12.7 4753 6419  -1  82  26.6  1.4
2010-12-22 01:42 5795    0  706.4   1  12 12.6 4581 6385  -1  83  27.8  1.5
2010-12-22 02:42 5552    0  706.6   1  12 12.6 4525 6352  -1  84  29.6  1.6
2010-12-22 02:43 5552    0  706.6   1  12 12.6 4525 6352  -1  84  29.7  1.6
2010-12-22 03:42 5772    0  706.8   1  11 12.6 4601 6411  -1  84  28.6  1.6
2010-12-22 04:46 5704    0  706.9   1  11 12.6 4501 6309  -1  85  30.6  1.6
2010-12-22 05:42 5579    0  707.0   1  11 12.5 4562 6209  -1  85  31.1  1.6
2010-12-22 06:42 5616    0  707.0   1  11 12.5 4599 6192  -1  85  31.1  1.7
2010-12-22 07:42 5535    0  706.7   1  11 12.5 4501 6176  -1  85  31.3  1.7
2010-12-22 08:42 5585    0  706.7   1  10 12.5 4539 6143  -1  85  31.4  1.7
2010-12-22 09:42 5711    0  707.0   1   9 12.5 4489 6281  -1  86  31.1  1.6
2010-12-22 10:42 5752    0  706.8   1   9 12.5 4590 6218  -1  86  31.1  1.7
2010-12-22 11:42 5620    0  706.9   1   9 12.4 4485 6178   0  86  31.2  1.6
2010-12-22 12:42 5610    0  706.9   1   9 12.4 4458 6118   0  86  30.9  1.7
2010-12-22 13:42 5633    0  707.0   1   9 12.4 4648 6165   0  86  30.8  1.7
2010-12-22 14:42 5720    0  707.0   1   9 12.4 4516 6099   0  86  30.8  1.7
2010-12-22 15:42 5519    0  707.6   1   9 12.4 4505 6036   0  87  30.4  1.7
2010-12-22 16:42 5476    0  707.9   1  10 12.4 4436 6225   0  87  32.6  1.8
2010-12-22 17:42 5541    0  708.0   2  11 12.4 4484 6073   0  86  31.0  1.8
2010-12-22 18:42 5678    0  707.1   2  11 12.4 4432 6171   0  86  30.9  1.8
2010-12-22 19:42 5722    0  706.3   2  12 12.5 4558 6337   0  86  32.2  1.8
2010-12-22 20:42 5702    0  706.4   2  13 12.6 4677 6148   0  86  31.8  1.8
2010-12-22 21:42 5907    0  706.3   2  12 12.7 4548 6218   0  86  31.6  1.8
2010-12-22 22:42 5729    0  706.4   2  12 12.5 4557 6162   0  86  31.8  1.8
2010-12-22 23:42 5729    0  706.0   2  11 12.4 4510 6159  -1  86  31.7  1.8
2010-12-23 00:42 5795    0  706.1   1  11 12.4 4528 6298  -1  86  31.8  1.8
2010-12-23 01:42 5680    0  705.9   1  11 12.3 4573 6181  -1  87  28.7  1.8
2010-12-23 02:42 5839    0  706.0   1  11 12.3 4549 6223  -1  87  31.7  1.8
2010-12-23 03:42 5666    0  705.8   1  11 12.3 4406 6255  -1  87  31.7  1.9
2010-12-23 04:42 5631    0  705.6   1  11 12.3 4473 6063  -1  88  33.2  1.9
2010-12-23 05:42 5584    0  705.2   1  10 12.3 4347 6174  -1  88  28.4  1.9
2010-12-23 06:42 5723    0  704.5   1  10 12.3 4417 6214  -1  88  32.8  1.9
2010-12-23 07:42 5720    0  704.3   0  10 12.2 4439 6330  -2  88  32.8  1.9
2010-12-23 08:42 5689    0  703.9   0  10 12.2 4587 6347  -2  88  32.5  1.9
2010-12-23 09:42 5840    0  703.6   0  10 12.2 4531 6279  -2  87  32.6  1.9
2010-12-23 10:42 5872    0  703.2   0  10 12.2 4561 6344  -3  87  32.6  1.9
2010-12-23 11:42 6122    0  703.0   0  10 12.2 4469 6405  -3  87  28.0  1.9
2010-12-23 12:42 5761    0  702.8   0   9 12.2 4609 6266  -3  86  32.7  1.9
2010-12-23 13:42 5910    0  702.8  -1   9 12.2 4724 6514  -3  87  32.2  1.9
2010-12-23 14:42 5806    0  702.6  -1   9 12.2 4572 6392  -3  87  32.2  1.9
2010-12-23 15:42 5884    0  702.2  -1   9 12.1 4552 6221  -2  86  32.1  1.9
2010-12-23 16:42 5961    0  702.3   0  11 12.2 4729 6485  -2  86  31.3  1.9
2010-12-23 17:42 5954    0  702.2   0  12 12.2 4598 6276  -3  86  32.8  2.0
2010-12-23 18:42 5829    0  701.3   0  12 12.3 4684 6465   0  85  33.0  2.0
2010-12-23 19:42 5916    0  700.9   0  14 12.9 4589 6392  -1  84  33.4  2.0
2010-12-23 20:42 5975    0  700.5   0  15 13.9 4822 6537  -1  83  33.1  2.0
2010-12-23 21:42 5988    0  700.7   1  13 13.0 4870 6609   0  79  33.4  2.0
2010-12-23 22:42 5989    0  700.9   0  11 12.8 4580 6438  -4  81  33.5  2.0
2010-12-23 23:42 6032    0  700.9   0  10 12.7 4734 6288  -6  81  34.0  2.0
2010-12-24 00:42 5893    0  701.3  -1   9 12.6 4683 6435  -6  83  33.7  2.0
2010-12-24 01:42 5899    0  701.7  -2   9 12.6 4773 6482  -5  84  33.6  2.0
2010-12-24 02:42 5910    0  701.8  -2   8 12.5 4524 6535  -5  85  33.4  2.0
2010-12-24 03:43 5954    0  702.1  -2   9 12.5 4539 6343  -5  85  33.9  2.0
2010-12-24 04:46 5839    0  702.5  -2   9 12.5 4594 6384  -4  86  34.0  2.0
2010-12-24 05:42 5743    0  702.9  -2  10 12.5 4546 6255  -4  86  33.4  2.0
2010-12-24 06:42 5691    0  703.6  -2  10 12.4 4512 6266  -4  86  33.1  2.0
2010-12-24 07:42 5817    0  704.2  -2  10 12.4 4535 6294  -4  87  33.1  2.0
2010-12-24 08:42 5701    0  705.0  -2  10 12.4 4565 6260  -4  87  32.9  2.0
2010-12-24 09:42 5784    0  705.6  -2  10 12.4 4493 6307  -4  86  32.7  2.0
2010-12-24 10:42 5689    0  705.9  -2   9 12.4 4325 6156  -5  87  32.0  2.0
2010-12-24 11:42 5791    0  706.2  -2   8 12.3 4453 6176  -5  87  31.5  2.0
2010-12-24 12:42 5697    0  706.9  -3   8 12.3 4430 6245  -5  87  29.5  2.0
2010-12-24 13:42 5625    0  707.4  -3   7 12.3 4370 6138  -5  87  29.2  2.0
2010-12-24 14:42 5575    0  707.5  -3   7 12.3 4462 6123  -5  87  28.3  2.0
2010-12-24 15:42 5725    0  708.0  -3   7 12.6 4499 6034  -4  87  30.3  2.0
2010-12-24 16:42 5578    0  708.6  -3   7 14.3 4445 6157  -2  88  29.3  2.0
2010-12-24 17:42 5609    0  708.5  -1   8 14.2 4413 6290   2  83  29.2  2.0
2010-12-24 18:42 5660    0  708.0   0   8 14.3 4391 6037   1  81  31.2  2.0
2010-12-24 19:42 5639    0  707.4   1  10 13.0 4502 6298   5  77  32.3  2.0
2010-12-24 20:42 5576    0  707.1   3  11 14.6 4398 6138   8  73  31.6  2.0
2010-12-24 21:42 5717    0  707.3   3  11 13.7 4340 6083   3  73  32.2  2.0
2010-12-24 22:42 5777    0  707.6   3  10 13.0 4602 6236   0  77  31.8  2.0
2010-12-24 23:42 5712    0  707.8   2   9 13.0 4536 6091  -2  79  32.9  2.0
2010-12-25 00:42 5685    0  708.2   1   8 12.9 4435 6151  -3  80  33.3  2.0
2010-12-25 01:42 5854    0  708.2   0   7 12.9 4336 6077  -3  81  33.0  2.0
2010-12-25 02:42 5639    0  708.5   0   7 12.9 4521 6125  -4  82  33.1  2.0
2010-12-25 03:42 5623    0  708.7  -1   6 12.8 4562 6135  -4  82  33.1  2.0
2010-12-25 04:42 5923    0  708.8  -1   6 12.8 4487 6028  -5  79  31.2  2.0
2010-12-25 05:42 5643    0  709.0  -2   6 12.8 4387 5984  -5  81  33.0  2.0
2010-12-25 06:42 5664    0  709.1  -2   6 12.8 4555 6194  -5  83  33.1  2.0
2010-12-25 07:42 5746    0  708.7  -3   6 12.7 4437 6141  -6  82  33.0  2.0
2010-12-25 08:42 5746    0  708.9  -3   6 12.7 4423 6409  -6  82  33.0  2.0
2010-12-25 09:42 5649    0  709.1  -4   6 12.7 4368 6244  -6  81  33.0  2.0
2010-12-25 10:42 5677    0  709.0  -4   6 12.7 4493 5912  -6  78  33.0  2.0
2010-12-25 11:42 5692    0  708.8  -4   6 12.7 4388 6161  -6  76  32.8  2.0
2010-12-25 12:42 5610    0  709.0  -4   6 12.7 4426 6092  -5  75  32.8  2.0
2010-12-25 13:42 5831    0  709.3  -4   6 12.7 4420 6123  -5  72  28.0  2.0
2010-12-25 14:42 5626    0  709.6  -4   5 12.7 4537 6260  -5  72  32.8  2.0
2010-12-25 15:42 5698    0  710.0  -4   5 14.2 4461 6245  -4  72  31.8  2.0
2010-12-25 16:42 5722    0  710.5  -3   6 14.8 4460 6095   0  72  30.8  2.0
2010-12-25 17:42 5557    0  710.3  -1   7 14.7 4310 6210   1  69  31.8  2.0
2010-12-25 18:46 5710    0  709.8   0   8 14.7 4429 6055   1  69  30.9  2.0
2010-12-25 19:42 5598    0  709.1   1  10 13.2 4468 6152   4  66  31.3  2.0
2010-12-25 20:42 5699    0  708.8   3  11 14.6 4436 6286   4  65  31.1  2.0
